OriginLat,OriginLon,DestinationLat,DestinationLon
35.21074145,-80.9457435226013,34.9921371,-78.88416820521829
35.21074145,-80.9457435226013,39.7162533,-86.29508388539975
35.21074145,-80.9457435226013,25.7949789,-80.28672341095405
35.21074145,-80.9457435226013,33.680640600000004,-78.92905970872894
35.21074145,-80.9457435226013,41.2587459,-95.9383758
35.21074145,-80.9457435226013,26.715364,-80.0532942
35.21074145,-80.9457435226013,33.43289075,-112.00942230268426
35.21074145,-80.9457435226013,43.1161699,-77.67269338979611
35.21074145,-80.9457435226013,18.465299,-66.116666
35.21074145,-80.9457435226013,27.395988350000003,-82.55407423064528
35.21074145,-80.9457435226013,18.33476905,-64.9724536459818
35.21074145,-80.9457435226013,43.1141752,-76.11914451143608
39.99705605,-82.89304061484347,32.89651945,-97.0465220537124
39.99705605,-82.89304061484347,40.642947899999996,-73.7793733748521
39.99705605,-82.89304061484347,25.7949789,-80.28672341095405
38.8004299,-104.70327708699932,33.63779875,-84.42927118585675
38.8004299,-104.70327708699932,41.97795725,-87.90920910980722
38.8004299,-104.70327708699932,32.7174202,-117.1627728
38.8004299,-104.70327708699932,47.4475673,-122.3080158569515
38.8004299,-104.70327708699932,37.622451999999996,-122.38398938548363
42.9054165,-106.46452637926663,39.8606676,-104.68536732610298
27.7702374,-97.50657535472868,29.9841416,-95.33298595614491
38.3727111,-81.7073326,38.8950368,-77.0365427
32.51660405,-84.94200790181375,32.89651945,-97.0465220537124
39.1014537,-84.5124602,41.764582,-72.6908547
39.1014537,-84.5124602,40.68906405,-74.17725485035348
39.1014537,-84.5124602,41.97795725,-87.90920910980722
32.84524055,-96.84732187569065,29.9841416,-95.33298595614491
32.84524055,-96.84732187569065,37.649253,-97.43226330309298
32.84524055,-96.84732187569065,29.5334021,-98.46921443046924
39.905318699999995,-84.22024542480268,33.63779875,-84.42927118585675
38.8950368,-77.0365427,40.68906405,-74.17725485035348
38.8950368,-77.0365427,41.97795725,-87.90920910980722
39.8606676,-104.68536732610298,35.037669449999996,-106.61096752176844
39.8606676,-104.68536732610298,61.18103525,-149.99789189730433
